ID;Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard;empty
INT_30_A;2017-02;Paris Centre Sud;HENDAYE;PARIS-AUSTERLITZ;17;17;0;0;100.0;0.0;HENDAYE:PARIS-AUSTERLITZ
INT_1_A;2017-03;Nord Est;AMIENS;PARIS-NORD;231;230;1;17;92.6;12.5;AMIENS: PARIS-NORD
INT_4_A;2017-03;Paris Centre Sud;PARIS-AUSTERLITZ;ORLÉANS;348;347;1;74;78.7;3.7;PARIS-AUSTERLITZ:ORLÉANS
INT_35_B;2017-03;Normandie;PARIS-ST-LAZARE;LE HAVRE;368;364;4;40;89.0;8.1;PARIS-ST-LAZARE:LE HAVRE
INT_1_B;2017-03;Paris Centre Sud;NÎMES;CLERMONT-FERRAND;31;31;0;1;96.8;30.0;NÎMES:CLERMONT-FERRAND
INT_7_B;2017-03;Paris Centre Sud;CLERMONT-FERRAND;BÉZIERS;61;60;1;3;95.0;19.0;CLERMONT-FERRAND:BÉZIERS
INT_16_B;2017-03;Méditerranée Atlantique;TOULOUSE-MATABIAU;HENDAYE;118;116;2;25;78.4;3.6;TOULOUSE-MATABIAU:HENDAYE
INT_30_A;2017-03;Paris Centre Sud;HENDAYE;PARIS-AUSTERLITZ;10;10;0;1;90.0;9.0;HENDAYE:PARIS-AUSTERLITZ
INT_1_A;2017-04;Nord Est;AMIENS;PARIS-NORD;193;192;1;12;93.8;15.0;AMIENS: PARIS-NORD
INT_3_A;2017-04;Paris Centre Sud;ORLÉANS;PARIS-AUSTERLITZ;336;333;3;64;80.8;4.2;ORLÉANS:PARIS-AUSTERLITZ
INT_7_A;2017-04;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;83;83;0;7;91.6;10.9;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_8_A;2017-04;Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;76;75;1;11;85.3;5.8;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_11_A;2017-04;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;311;308;3;26;91.6;10.8;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_12_A;2017-04;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;282;280;2;23;91.8;11.2;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_14_A;2017-04;Normandie;TOURS;CAEN;61;60;1;6;90.0;9.0;TOURS:CAEN
INT_17_A;2017-04;Nord Est;PARIS-NORD;MAUBEUGE;268;267;1;23;91.4;10.6;PARIS-NORD:MAUBEUGE
INT_20_A;2017-04;Nord Est;PARIS-EST;TROYES;205;202;3;28;86.1;6.2;PARIS-EST:TROYES
INT_21_B;2017-04;Normandie;CHERBOURG;PARIS-ST-LAZARE;205;203;2;18;91.1;10.3;CHERBOURG:PARIS-ST-LAZARE
INT_24_A;2017-04;Méditerranée Atlantique;LIMOGES;BORDEAUX-ST-JEAN;30;30;0;0;100.0;0.0;LIMOGES:BORDEAUX-ST-JEAN
INT_42_B;2017-04;Paris Centre Sud;TOULOUSE;PARIS-AUSTERLITZ;93;93;0;19;79.6;3.9;TOULOUSE:PARIS-AUSTERLITZ
INT_30_A;2017-04;Paris Centre Sud;HENDAYE;PARIS-AUSTERLITZ;24;24;0;3;87.5;7.0;HENDAYE:PARIS-AUSTERLITZ
INT_30_B;2017-04;Paris Centre Sud;PARIS-AUSTERLITZ;HENDAYE;24;24;0;8;66.7;2.0;PARIS-AUSTERLITZ:HENDAYE
INT_1_A;2017-05;Nord Est;AMIENS;PARIS-NORD;196;196;0;17;91.3;10.5;AMIENS: PARIS-NORD
INT_15_A;2017-05;Nord Est;PARIS-NORD;BOULOGNE-VILLE;141;141;0;11;92.2;11.8;PARIS-NORD:BOULOGNE-VILLE
INT_16_A;2017-05;Nord Est;MAUBEUGE;PARIS-NORD;272;270;2;16;94.1;15.9;MAUBEUGE:PARIS-NORD
INT_21_A;2017-05;Paris Centre Sud;CLERMONT-FERRAND;PARIS-BERCY;205;203;2;18;91.1;10.3;CLERMONT-FERRAND:PARIS-BERCY
INT_21_B;2017-05;Normandie;CHERBOURG;PARIS-ST-LAZARE;214;210;4;16;92.4;12.1;CHERBOURG:PARIS-ST-LAZARE
INT_8_B;2017-05;Normandie;GRANVILLE;PARIS-VAUGIRARD;156;155;1;14;91.0;10.1;GRANVILLE:PARIS-VAUGIRARD
INT_14_B;2017-05;Normandie;PARIS-VAUGIRARD;GRANVILLE;157;156;1;10;93.6;14.6;PARIS-VAUGIRARD:GRANVILLE
INT_2_B;2017-05;Nord Est;BELFORT;PARIS-EST;126;124;2;14;88.7;7.9;BELFORT:PARIS-EST
INT_9_B;2017-05;Méditerranée Atlantique;LYON-PART-DIEU;NANTES;54;51;3;6;88.2;7.5;LYON-PART-DIEU:NANTES
INT_12_B;2017-05;Méditerranée Atlantique;NANTES;LYON-PART-DIEU;61;61;0;7;88.5;7.7;NANTES:LYON-PART-DIEU
INT_25_A;2017-05;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;94;92;2;18;80.4;4.1;BORDEAUX-ST-JEAN:NANTES
INT_15_B;2017-05;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;93;91;2;23;74.7;3.0;NANTES:BORDEAUX-ST-JEAN
INT_16_B;2017-05;Méditerranée Atlantique;TOULOUSE-MATABIAU;HENDAYE;124;124;0;16;87.1;6.8;TOULOUSE-MATABIAU:HENDAYE
INT_10_B;2017-05;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NICE-VILLE;178;170;8;43;74.7;3.0;BORDEAUX-ST-JEAN:NICE-VILLE
INT_23_B;2017-05;Paris Centre Sud;LIMOGES;PARIS-AUSTERLITZ;49;49;0;7;85.7;6.0;LIMOGES:PARIS-AUSTERLITZ
INT_1_A;2017-06;Nord Est;AMIENS;PARIS-NORD;201;200;1;39;80.5;4.1;AMIENS: PARIS-NORD
INT_3_A;2017-06;Paris Centre Sud;ORLÉANS;PARIS-AUSTERLITZ;330;324;6;78;75.9;3.2;ORLÉANS:PARIS-AUSTERLITZ
INT_11_A;2017-06;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;318;311;7;29;90.7;9.7;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_15_A;2017-06;Nord Est;PARIS-NORD;BOULOGNE-VILLE;138;138;0;15;89.1;8.2;PARIS-NORD:BOULOGNE-VILLE
INT_19_A;2017-06;Paris Centre Sud;BOURGES;PARIS-AUSTERLITZ;112;112;0;32;71.4;2.5;BOURGES:PARIS-AUSTERLITZ
INT_13_B;2017-06;Paris Centre Sud;PARIS-BERCY;NEVERS;136;135;1;25;81.5;4.4;PARIS-BERCY:NEVERS
INT_20_B;2017-06;Nord Est;PARIS-EST;BELFORT;125;125;0;22;82.4;4.7;PARIS-EST:BELFORT
INT_19_B;2017-06;Paris Centre Sud;BÉZIERS;CLERMONT-FERRAND;60;60;0;5;91.7;11.0;BÉZIERS:CLERMONT-FERRAND
INT_7_B;2017-06;Paris Centre Sud;CLERMONT-FERRAND;BÉZIERS;60;60;0;2;96.7;29.0;CLERMONT-FERRAND:BÉZIERS
INT_27_A;2017-06;Paris Centre Sud;PARIS-AUSTERLITZ;TOULOUSE/CERBERE;88;87;1;15;82.8;4.8;PARIS-AUSTERLITZ:TOULOUSE/CERBERE
INT_31_B;2017-06;Paris Centre Sud;PARIS-AUSTERLITZ;BOURG-ST-MAURICE/ST-GERVAIS;0;0;0;0;0.0;0.0;PARIS-AUSTERLITZ:BOURG-ST-MAURICE/ST-GERVAIS
INT_1_A;2017-07;Nord Est;AMIENS;PARIS-NORD;178;172;6;22;87.2;6.8;AMIENS: PARIS-NORD
INT_8_A;2017-07;Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;128;126;2;44;65.1;1.9;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_17_A;2017-07;Nord Est;PARIS-NORD;MAUBEUGE;283;283;0;30;89.4;8.4;PARIS-NORD:MAUBEUGE
INT_13_B;2017-07;Paris Centre Sud;PARIS-BERCY;NEVERS;136;134;2;27;79.9;4.0;PARIS-BERCY:NEVERS
INT_21_A;2017-07;Paris Centre Sud;CLERMONT-FERRAND;PARIS-BERCY;211;210;1;45;78.6;3.7;CLERMONT-FERRAND:PARIS-BERCY
INT_11_B;2017-07;Paris Centre Sud;PARIS-BERCY;CLERMONT-FERRAND;210;210;0;45;78.6;3.7;PARIS-BERCY:CLERMONT-FERRAND
INT_21_B;2017-07;Normandie;CHERBOURG;PARIS-ST-LAZARE;215;213;2;23;89.2;8.3;CHERBOURG:PARIS-ST-LAZARE
INT_22_A;2017-07;Normandie;PARIS-ST-LAZARE;CHERBOURG;199;198;1;33;83.3;5.0;PARIS-ST-LAZARE:CHERBOURG
INT_15_B;2017-07;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;92;92;0;45;51.1;1.0;NANTES:BORDEAUX-ST-JEAN
INT_10_B;2017-07;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NICE-VILLE;191;188;3;53;71.8;2.5;BORDEAUX-ST-JEAN:NICE-VILLE
INT_27_A;2017-07;Paris Centre Sud;PARIS-AUSTERLITZ;TOULOUSE/CERBERE;88;88;0;18;79.5;3.9;PARIS-AUSTERLITZ:TOULOUSE/CERBERE
INT_30_A;2017-07;Paris Centre Sud;HENDAYE;PARIS-AUSTERLITZ;1;1;0;0;100.0;0.0;HENDAYE:PARIS-AUSTERLITZ
INT_31_A;2017-07;Paris Centre Sud;BOURG-ST-MAURICE/ST-GERVAIS;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0;BOURG-ST-MAURICE/ST-GERVAIS:PARIS-AUSTERLITZ
INT_32_A;2017-07;Paris Centre Sud;BRIANÇON/NICE-VILLE;PARIS-AUSTERLITZ;60;60;0;37;38.3;0.6;BRIANÇON/NICE-VILLE:PARIS-AUSTERLITZ
INT_32_B;2017-07;Paris Centre Sud;PARIS-AUSTERLITZ;BRIANÇON;31;31;0;25;19.4;0.2;PARIS-AUSTERLITZ:BRIANÇON
INT_12_A;2017-08;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;259;256;3;16;93.8;15.0;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_13_A;2017-08;Normandie;CAEN;TOURS;68;67;1;7;89.6;8.6;CAEN:TOURS
INT_18_A;2017-08;Paris Centre Sud;PARIS-AUSTERLITZ;TOURS;124;123;1;15;87.8;7.2;PARIS-AUSTERLITZ:TOURS
INT_12_B;2017-08;Méditerranée Atlantique;NANTES;LYON-PART-DIEU;66;66;0;9;86.4;6.3;NANTES:LYON-PART-DIEU
INT_24_B;2017-08;Paris Centre Sud;PARIS-AUSTERLITZ;LIMOGES;0;0;0;0;0.0;0.0;PARIS-AUSTERLITZ:LIMOGES
INT_30_A;2017-08;Paris Centre Sud;HENDAYE;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0;HENDAYE:PARIS-AUSTERLITZ
INT_31_B;2017-08;Paris Centre Sud;PARIS-AUSTERLITZ;BOURG-ST-MAURICE/ST-GERVAIS;0;0;0;0;0.0;0.0;PARIS-AUSTERLITZ:BOURG-ST-MAURICE/ST-GERVAIS
INT_33_A;2017-08;Paris Centre Sud;PARIS-AUSTERLITZ;NICE-VILLE;30;30;0;13;56.7;1.3;PARIS-AUSTERLITZ:NICE-VILLE
INT_4_A;2017-09;Paris Centre Sud;PARIS-AUSTERLITZ;ORLÉANS;304;300;4;57;81.0;4.3;PARIS-AUSTERLITZ:ORLÉANS
INT_17_A;2017-09;Nord Est;PARIS-NORD;MAUBEUGE;292;291;1;45;84.5;5.5;PARIS-NORD:MAUBEUGE
INT_18_B;2017-09;Paris Centre Sud;PARIS-AUSTERLITZ;BOURGES;114;113;1;11;90.3;9.3;PARIS-AUSTERLITZ:BOURGES
INT_22_A;2017-09;Normandie;PARIS-ST-LAZARE;CHERBOURG;191;189;2;24;87.3;6.9;PARIS-ST-LAZARE:CHERBOURG
INT_16_B;2017-09;Méditerranée Atlantique;TOULOUSE-MATABIAU;HENDAYE;114;112;2;9;92.0;11.4;TOULOUSE-MATABIAU:HENDAYE
INT_10_B;2017-09;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NICE-VILLE;185;176;9;39;77.8;3.5;BORDEAUX-ST-JEAN:NICE-VILLE
INT_32_A;2017-09;Paris Centre Sud;BRIANÇON/NICE-VILLE;PARIS-AUSTERLITZ;27;27;0;7;74.1;2.9;BRIANÇON/NICE-VILLE:PARIS-AUSTERLITZ
INT_32_B;2017-09;Paris Centre Sud;PARIS-AUSTERLITZ;BRIANÇON;3;3;0;0;100.0;0.0;PARIS-AUSTERLITZ:BRIANÇON
INT_7_A;2017-10;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;80;80;0;14;82.5;4.7;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_13_A;2017-10;Normandie;CAEN;TOURS;67;67;0;8;88.1;7.4;CAEN:TOURS
INT_19_A;2017-10;Paris Centre Sud;BOURGES;PARIS-AUSTERLITZ;119;118;1;11;90.7;9.7;BOURGES:PARIS-AUSTERLITZ
INT_6_B;2017-10;Nord Est;TROYES;PARIS-EST;244;243;1;44;81.9;4.5;TROYES:PARIS-EST
INT_4_B;2017-10;Paris Centre Sud;NEVERS;PARIS-BERCY;159;157;2;19;87.9;7.3;NEVERS:PARIS-BERCY
INT_14_B;2017-10;Normandie;PARIS-VAUGIRARD;GRANVILLE;163;163;0;10;93.9;15.3;PARIS-VAUGIRARD:GRANVILLE
INT_19_B;2017-10;Paris Centre Sud;BÉZIERS;CLERMONT-FERRAND;59;59;0;5;91.5;10.8;BÉZIERS:CLERMONT-FERRAND
INT_23_B;2017-10;Paris Centre Sud;LIMOGES;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0;LIMOGES:PARIS-AUSTERLITZ
INT_27_A;2017-10;Paris Centre Sud;PARIS-AUSTERLITZ;TOULOUSE/CERBERE;87;87;0;11;87.4;6.9;PARIS-AUSTERLITZ:TOULOUSE/CERBERE
INT_29_B;2017-10;Paris Centre Sud;PARIS-AUSTERLITZ;CERBÈRE;16;16;0;2;87.5;7.0;PARIS-AUSTERLITZ: CERBÈRE
INT_30_A;2017-10;Paris Centre Sud;HENDAYE;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0;HENDAYE:PARIS-AUSTERLITZ
INT_13_A;2017-11;Normandie;CAEN;TOURS;65;65;0;8;87.7;7.1;CAEN:TOURS
INT_14_A;2017-11;Normandie;TOURS;CAEN;60;60;0;11;81.7;4.5;TOURS:CAEN
INT_22_A;2017-11;Normandie;PARIS-ST-LAZARE;CHERBOURG;193;190;3;30;84.2;5.3;PARIS-ST-LAZARE:CHERBOURG
INT_23_A;2017-11;Paris Centre Sud;CLERMONT-FERRAND;NÎMES;29;28;1;0;100.0;0.0;CLERMONT-FERRAND:NÎMES
INT_7_B;2017-11;Paris Centre Sud;CLERMONT-FERRAND;BÉZIERS;59;58;1;3;94.8;18.3;CLERMONT-FERRAND:BÉZIERS
INT_24_B;2017-11;Paris Centre Sud;PARIS-AUSTERLITZ;LIMOGES;0;0;0;0;0.0;0.0;PARIS-AUSTERLITZ:LIMOGES
INT_28_A;2017-11;Paris Centre Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/RODEZ;60;55;5;5;90.9;10.0;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/RODEZ
INT_29_B;2017-11;Paris Centre Sud;PARIS-AUSTERLITZ;CERBÈRE;11;10;1;1;90.0;9.0;PARIS-AUSTERLITZ: CERBÈRE
INT_1_A;2017-12;Nord Est;AMIENS;PARIS-NORD;203;198;5;41;79.3;3.8;AMIENS: PARIS-NORD
INT_5_A;2017-12;Normandie;CAEN;PARIS-ST-LAZARE;197;195;2;48;75.4;3.1;CAEN:PARIS-ST-LAZARE
INT_18_A;2017-12;Paris Centre Sud;PARIS-AUSTERLITZ;TOURS;36;36;0;7;80.6;4.1;PARIS-AUSTERLITZ:TOURS
INT_18_B;2017-12;Paris Centre Sud;PARIS-AUSTERLITZ;BOURGES;31;30;1;5;83.3;5.0;PARIS-AUSTERLITZ:BOURGES
INT_4_B;2017-12;Paris Centre Sud;NEVERS;PARIS-BERCY;45;45;0;11;75.6;3.1;NEVERS:PARIS-BERCY
INT_21_B;2017-12;Normandie;CHERBOURG;PARIS-ST-LAZARE;196;192;4;21;89.1;8.1;CHERBOURG:PARIS-ST-LAZARE
INT_22_A;2017-12;Normandie;PARIS-ST-LAZARE;CHERBOURG;199;198;1;43;78.3;3.6;PARIS-ST-LAZARE:CHERBOURG
INT_2_B;2017-12;Nord Est;BELFORT;PARIS-EST;36;35;1;2;94.3;16.5;BELFORT:PARIS-EST
INT_29_A;2017-12;Paris Centre Sud;CERBÈRE;PARIS-AUSTERLITZ;13;13;0;1;92.3;12.0;CERBÈRE:PARIS-AUSTERLITZ
INT_30_A;2017-12;Paris Centre Sud;HENDAYE;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0;HENDAYE:PARIS-AUSTERLITZ
INT_32_A;2017-12;Paris Centre Sud;BRIANÇON/NICE-VILLE;PARIS-AUSTERLITZ;34;32;2;6;81.3;4.3;BRIANÇON/NICE-VILLE:PARIS-AUSTERLITZ
INT_1_A;2018-01;Nord;AMIENS;PARIS-NORD;220;218;2;32;85.3;5.8;AMIENS:PARIS-NORD
INT_34_A;2018-01;Nord;ST-QUENTIN;PARIS-NORD;126;118;8;16;86.4;6.4;ST-QUENTIN:PARIS-NORD
INT_7_A;2018-01;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;80;75;5;7;90.7;9.7;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_35_A;2018-01;Normandie;LE-HAVRE;PARIS-ST-LAZARE;374;356;18;35;90.2;9.2;LE-HAVRE:PARIS-ST-LAZARE
INT_35_B;2018-01;Normandie;PARIS-ST-LAZARE;LE-HAVRE;368;357;11;62;82.6;4.8;PARIS-ST-LAZARE:LE-HAVRE
INT_11_A;2018-01;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;297;295;2;13;95.6;21.7;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_12_A;2018-01;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;339;331;8;32;90.3;9.3;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_11_B;2018-01;Paris Centre Sud;PARIS-BERCY;CLERMONT-FERRAND;235;233;2;21;91.0;10.1;PARIS-BERCY:CLERMONT-FERRAND
INT_7_B;2018-01;Paris Centre Sud;CLERMONT-FERRAND;BÉZIERS;62;60;2;5;91.7;11.0;CLERMONT-FERRAND:BÉZIERS
INT_25_A;2018-01;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;93;92;1;10;89.1;8.2;BORDEAUX-ST-JEAN:NANTES
INT_22_B;2018-01;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;237;231;6;65;71.9;2.6;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_32_B;2018-01;Paris Centre Sud;PARIS-AUSTERLITZ;BRIANÇON;27;26;1;8;69.2;2.3;PARIS-AUSTERLITZ:BRIANÇON
INT_2_A;2018-02;Nord;PARIS-NORD;AMIENS;215;212;3;56;73.6;2.8;PARIS-NORD:AMIENS
INT_6_A;2018-02;Normandie;PARIS-ST-LAZARE;CAEN;199;190;9;50;73.7;2.8;PARIS-ST-LAZARE:CAEN
INT_36_A;2018-02;Nord;CAMBRAI/MAUBEUGE;PARIS-NORD;148;148;0;14;90.5;9.6;CAMBRAI/MAUBEUGE:PARIS-NORD
INT_25_A;2018-02;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;84;84;0;7;91.7;11.0;BORDEAUX-ST-JEAN:NANTES
INT_42_A;2018-02;Paris Centre Sud;BRIANÇON;PARIS-AUSTERLITZ;28;26;2;3;88.5;7.7;BRIANÇON:PARIS-AUSTERLITZ
INT_34_B;2018-03;Nord;PARIS-NORD;ST-QUENTIN;117;115;2;13;88.7;7.8;PARIS-NORD:ST-QUENTIN
INT_6_A;2018-03;Normandie;PARIS-ST-LAZARE;CAEN;258;252;6;40;84.1;5.3;PARIS-ST-LAZARE:CAEN
INT_11_A;2018-03;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;289;279;10;35;87.5;7.0;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_14_A;2018-03;Normandie;TOURS;CAEN;60;60;0;8;86.7;6.5;TOURS:CAEN
INT_3_B;2018-03;Nord;BOULOGNE-VILLE;PARIS-NORD;132;128;4;28;78.1;3.6;BOULOGNE-VILLE:PARIS-NORD
INT_36_B;2018-03;Nord;PARIS-NORD;MAUBEUGE/CAMBRAI;165;165;0;14;91.5;10.8;PARIS-NORD:MAUBEUGE/CAMBRAI
INT_21_B;2018-03;Normandie;CHERBOURG;PARIS-ST-LAZARE;191;189;2;22;88.4;7.6;CHERBOURG:PARIS-ST-LAZARE
INT_8_B;2018-03;Normandie;GRANVILLE;PARIS-VAUGIRARD;165;164;1;7;95.7;22.4;GRANVILLE:PARIS-VAUGIRARD
INT_14_B;2018-03;Normandie;PARIS-VAUGIRARD;GRANVILLE;162;162;0;6;96.3;26.0;PARIS-VAUGIRARD:GRANVILLE
INT_7_B;2018-03;Paris Centre Sud;CLERMONT-FERRAND;BÉZIERS;63;60;3;4;93.3;14.0;CLERMONT-FERRAND:BÉZIERS
INT_15_B;2018-03;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;90;90;0;12;86.7;6.5;NANTES:BORDEAUX-ST-JEAN
INT_37_B;2018-03;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;117;116;1;11;90.5;9.5;TOULOUSE-MATABIAU:BAYONNE
INT_40_A;2018-03;Paris Centre Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;5;4;1;2;50.0;1.0;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_32_B;2018-03;Paris Centre Sud;PARIS-AUSTERLITZ;BRIANÇON;27;27;0;6;77.8;3.5;PARIS-AUSTERLITZ:BRIANÇON
INT_1_A;2018-04;Nord;AMIENS;PARIS-NORD;131;131;0;47;64.1;1.8;AMIENS:PARIS-NORD
INT_8_A;2018-04;Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;6;6;0;0;100.0;0.0;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_12_A;2018-04;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;92;92;0;13;85.9;6.1;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_13_A;2018-04;Normandie;CAEN;TOURS;36;36;0;2;94.4;17.0;CAEN:TOURS
INT_8_B;2018-04;Normandie;GRANVILLE;PARIS-VAUGIRARD;100;100;0;6;94.0;15.7;GRANVILLE:PARIS-VAUGIRARD
INT_11_B;2018-04;Paris Centre Sud;PARIS-BERCY;CLERMONT-FERRAND;152;152;0;19;87.5;7.0;PARIS-BERCY:CLERMONT-FERRAND
INT_7_B;2018-04;Paris Centre Sud;CLERMONT-FERRAND;BÉZIERS;26;25;1;4;84.0;5.3;CLERMONT-FERRAND:BÉZIERS
INT_37_A;2018-04;Méditerranée Atlantique;BAYONNE;TOULOUSE-MATABIAU;42;41;1;4;90.2;9.3;BAYONNE:TOULOUSE-MATABIAU
INT_38_A;2018-04;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;93;91;2;25;72.5;2.6;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_26_A;2018-04;Paris Centre Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;111;109;2;12;89.0;8.1;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_41_A;2018-04;Paris Centre Sud;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;1;1;0;0;100.0;0.0;PARIS-AUSTERLITZ:LATOUR-DE-CAROL
INT_32_B;2018-04;Paris Centre Sud;PARIS-AUSTERLITZ;BRIANÇON;11;10;1;2;80.0;4.0;PARIS-AUSTERLITZ:BRIANÇON
INT_2_A;2018-05;Nord;PARIS-NORD;AMIENS;155;150;5;51;66.0;1.9;PARIS-NORD:AMIENS
INT_13_A;2018-05;Normandie;CAEN;TOURS;43;43;0;0;100.0;0.0;CAEN:TOURS
INT_14_A;2018-05;Normandie;TOURS;CAEN;36;36;0;4;88.9;8.0;TOURS:CAEN
INT_3_B;2018-05;Nord;BOULOGNE-VILLE;PARIS-NORD;95;92;3;17;81.5;4.4;BOULOGNE-VILLE:PARIS-NORD
INT_36_B;2018-05;Nord;PARIS-NORD;MAUBEUGE/CAMBRAI;107;105;2;29;72.4;2.6;PARIS-NORD:MAUBEUGE/CAMBRAI
INT_7_B;2018-05;Paris Sud;CLERMONT-FERRAND;BÉZIERS;36;35;1;0;100.0;0.0;CLERMONT-FERRAND:BÉZIERS
INT_38_A;2018-05;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;115;115;0;16;86.1;6.2;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_26_B;2018-05;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;118;117;1;9;92.3;12.0;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_40_A;2018-05;Paris Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;8;7;1;0;100.0;0.0;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_32_B;2018-05;Paris Sud;PARIS-AUSTERLITZ;BRIANÇON;9;9;0;2;77.8;3.5;PARIS-AUSTERLITZ:BRIANÇON
INT_2_A;2018-06;Nord;PARIS-NORD;AMIENS;187;183;4;66;63.9;1.8;PARIS-NORD:AMIENS
INT_7_A;2018-06;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;28;27;1;4;85.2;5.8;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_11_A;2018-06;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;157;153;4;26;83.0;4.9;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_13_A;2018-06;Normandie;CAEN;TOURS;40;40;0;4;90.0;9.0;CAEN:TOURS
INT_21_B;2018-06;Normandie;CHERBOURG;PARIS-ST-LAZARE;158;156;2;49;68.6;2.2;CHERBOURG:PARIS-ST-LAZARE
INT_8_B;2018-06;Normandie;GRANVILLE;PARIS-VAUGIRARD;136;136;0;24;82.4;4.7;GRANVILLE:PARIS-VAUGIRARD
INT_19_B;2018-06;Paris Sud;BÉZIERS;CLERMONT-FERRAND;36;36;0;6;83.3;5.0;BÉZIERS:CLERMONT-FERRAND
INT_25_A;2018-06;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;83;82;1;9;89.0;8.1;BORDEAUX-ST-JEAN:NANTES
INT_41_B;2018-06;Paris Sud;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;5;5;0;2;60.0;1.5;LATOUR-DE-CAROL:PARIS-AUSTERLITZ
INT_1_A;2018-07;Nord;AMIENS;PARIS-NORD;224;221;3;55;75.1;3.0;AMIENS:PARIS-NORD
INT_7_A;2018-07;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;80;79;1;18;77.2;3.4;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
